pathway.id	pathway.name	source	dest	subtype
hsa05215	Prostate cancer	EGF	EGFR	activation
hsa05215	Prostate cancer	EGF	ERBB2	activation
hsa05215	Prostate cancer	EGF	FGFR1	activation
hsa05215	Prostate cancer	EGF	FGFR2	activation
hsa05215	Prostate cancer	EGF	IGF1R	activation
hsa05215	Prostate cancer	EGF	INSRR	activation
hsa05215	Prostate cancer	EGF	PDGFRA	activation
hsa05215	Prostate cancer	EGF	PDGFRB	activation
hsa05215	Prostate cancer	IGF1	EGFR	activation
hsa05215	Prostate cancer	IGF1	ERBB2	activation
hsa05215	Prostate cancer	IGF1	FGFR1	activation
hsa05215	Prostate cancer	IGF1	FGFR2	activation
hsa05215	Prostate cancer	IGF1	IGF1R	activation
hsa05215	Prostate cancer	IGF1	INSRR	activation
hsa05215	Prostate cancer	IGF1	PDGFRA	activation
hsa05215	Prostate cancer	IGF1	PDGFRB	activation
hsa05215	Prostate cancer	INS	EGFR	activation
hsa05215	Prostate cancer	INS	ERBB2	activation
hsa05215	Prostate cancer	INS	FGFR1	activation
hsa05215	Prostate cancer	INS	FGFR2	activation
hsa05215	Prostate cancer	INS	IGF1R	activation
hsa05215	Prostate cancer	INS	INSRR	activation
hsa05215	Prostate cancer	INS	PDGFRA	activation
hsa05215	Prostate cancer	INS	PDGFRB	activation
hsa05215	Prostate cancer	PDGFA	EGFR	activation
hsa05215	Prostate cancer	PDGFA	ERBB2	activation
hsa05215	Prostate cancer	PDGFA	FGFR1	activation
hsa05215	Prostate cancer	PDGFA	FGFR2	activation
hsa05215	Prostate cancer	PDGFA	IGF1R	activation
hsa05215	Prostate cancer	PDGFA	INSRR	activation
hsa05215	Prostate cancer	PDGFA	PDGFRA	activation
hsa05215	Prostate cancer	PDGFA	PDGFRB	activation
hsa05215	Prostate cancer	PDGFB	EGFR	activation
hsa05215	Prostate cancer	PDGFB	ERBB2	activation
hsa05215	Prostate cancer	PDGFB	FGFR1	activation
hsa05215	Prostate cancer	PDGFB	FGFR2	activation
hsa05215	Prostate cancer	PDGFB	IGF1R	activation
hsa05215	Prostate cancer	PDGFB	INSRR	activation
hsa05215	Prostate cancer	PDGFB	PDGFRA	activation
hsa05215	Prostate cancer	PDGFB	PDGFRB	activation
hsa05215	Prostate cancer	PDGFC	EGFR	activation
hsa05215	Prostate cancer	PDGFC	ERBB2	activation
hsa05215	Prostate cancer	PDGFC	FGFR1	activation
hsa05215	Prostate cancer	PDGFC	FGFR2	activation
hsa05215	Prostate cancer	PDGFC	IGF1R	activation
hsa05215	Prostate cancer	PDGFC	INSRR	activation
hsa05215	Prostate cancer	PDGFC	PDGFRA	activation
hsa05215	Prostate cancer	PDGFC	PDGFRB	activation
hsa05215	Prostate cancer	TGFA	EGFR	activation
hsa05215	Prostate cancer	TGFA	ERBB2	activation
hsa05215	Prostate cancer	TGFA	FGFR1	activation
hsa05215	Prostate cancer	TGFA	FGFR2	activation
hsa05215	Prostate cancer	TGFA	IGF1R	activation
hsa05215	Prostate cancer	TGFA	INSRR	activation
hsa05215	Prostate cancer	TGFA	PDGFRA	activation
hsa05215	Prostate cancer	TGFA	PDGFRB	activation
hsa05215	Prostate cancer	PDGFD	EGFR	activation
hsa05215	Prostate cancer	PDGFD	ERBB2	activation
hsa05215	Prostate cancer	PDGFD	FGFR1	activation
hsa05215	Prostate cancer	PDGFD	FGFR2	activation
hsa05215	Prostate cancer	PDGFD	IGF1R	activation
hsa05215	Prostate cancer	PDGFD	INSRR	activation
hsa05215	Prostate cancer	PDGFD	PDGFRA	activation
hsa05215	Prostate cancer	PDGFD	PDGFRB	activation
hsa05215	Prostate cancer	PDPK1	AKT3	activation
hsa05215	Prostate cancer	PDPK1	AKT1	activation
hsa05215	Prostate cancer	PDPK1	AKT2	activation
hsa05215	Prostate cancer	SOS1	HRAS	activation
hsa05215	Prostate cancer	SOS1	KRAS	activation
hsa05215	Prostate cancer	SOS1	NRAS	activation
hsa05215	Prostate cancer	SOS2	HRAS	activation
hsa05215	Prostate cancer	SOS2	KRAS	activation
hsa05215	Prostate cancer	SOS2	NRAS	activation
hsa05215	Prostate cancer	GRB2	SOS1	activation
hsa05215	Prostate cancer	GRB2	SOS2	activation
hsa05215	Prostate cancer	GSK3B	CREB3	inhibition
hsa05215	Prostate cancer	GSK3B	CREB1	inhibition
hsa05215	Prostate cancer	GSK3B	CREB3L4	inhibition
hsa05215	Prostate cancer	GSK3B	ATF4	inhibition
hsa05215	Prostate cancer	GSK3B	CREB3L2	inhibition
hsa05215	Prostate cancer	GSK3B	CREB3L3	inhibition
hsa05215	Prostate cancer	GSK3B	CREB3L1	inhibition
hsa05215	Prostate cancer	GSK3B	CREB5	inhibition
hsa05215	Prostate cancer	GSK3B	CTNNB1	inhibition
hsa05215	Prostate cancer	HSP90AA1	AR	activation
hsa05215	Prostate cancer	HSP90AB1	AR	activation
hsa05215	Prostate cancer	HSP90B1	AR	activation
hsa05215	Prostate cancer	AKT3	MDM2	activation
hsa05215	Prostate cancer	AKT3	CHUK	activation
hsa05215	Prostate cancer	AKT3	IKBKB	activation
hsa05215	Prostate cancer	AKT3	IKBKG	activation
hsa05215	Prostate cancer	AKT3	MTOR	activation
hsa05215	Prostate cancer	AKT3	CASP9	inhibition
hsa05215	Prostate cancer	AKT3	BAD	inhibition
hsa05215	Prostate cancer	AKT3	FOXO1	inhibition
hsa05215	Prostate cancer	AKT3	CDKN1A	inhibition
hsa05215	Prostate cancer	AKT3	CDKN1B	inhibition
hsa05215	Prostate cancer	AKT3	GSK3B	inhibition
hsa05215	Prostate cancer	AKT1	MDM2	activation
hsa05215	Prostate cancer	AKT1	CHUK	activation
hsa05215	Prostate cancer	AKT1	IKBKB	activation
hsa05215	Prostate cancer	AKT1	IKBKG	activation
hsa05215	Prostate cancer	AKT1	MTOR	activation
hsa05215	Prostate cancer	AKT1	CASP9	inhibition
hsa05215	Prostate cancer	AKT1	BAD	inhibition
hsa05215	Prostate cancer	AKT1	FOXO1	inhibition
hsa05215	Prostate cancer	AKT1	CDKN1A	inhibition
hsa05215	Prostate cancer	AKT1	CDKN1B	inhibition
hsa05215	Prostate cancer	AKT1	GSK3B	inhibition
hsa05215	Prostate cancer	AKT2	MDM2	activation
hsa05215	Prostate cancer	AKT2	CHUK	activation
hsa05215	Prostate cancer	AKT2	IKBKB	activation
hsa05215	Prostate cancer	AKT2	IKBKG	activation
hsa05215	Prostate cancer	AKT2	MTOR	activation
hsa05215	Prostate cancer	AKT2	CASP9	inhibition
hsa05215	Prostate cancer	AKT2	BAD	inhibition
hsa05215	Prostate cancer	AKT2	FOXO1	inhibition
hsa05215	Prostate cancer	AKT2	CDKN1A	inhibition
hsa05215	Prostate cancer	AKT2	CDKN1B	inhibition
hsa05215	Prostate cancer	AKT2	GSK3B	inhibition
hsa05215	Prostate cancer	PIK3CA	PDPK1	activation
hsa05215	Prostate cancer	PIK3CA	AKT3	activation
hsa05215	Prostate cancer	PIK3CA	AKT1	activation
hsa05215	Prostate cancer	PIK3CA	AKT2	activation
hsa05215	Prostate cancer	PIK3CB	PDPK1	activation
hsa05215	Prostate cancer	PIK3CB	AKT3	activation
hsa05215	Prostate cancer	PIK3CB	AKT1	activation
hsa05215	Prostate cancer	PIK3CB	AKT2	activation
hsa05215	Prostate cancer	PIK3CD	PDPK1	activation
hsa05215	Prostate cancer	PIK3CD	AKT3	activation
hsa05215	Prostate cancer	PIK3CD	AKT1	activation
hsa05215	Prostate cancer	PIK3CD	AKT2	activation
hsa05215	Prostate cancer	PIK3R1	PDPK1	activation
hsa05215	Prostate cancer	PIK3R1	AKT3	activation
hsa05215	Prostate cancer	PIK3R1	AKT1	activation
hsa05215	Prostate cancer	PIK3R1	AKT2	activation
hsa05215	Prostate cancer	PIK3R2	PDPK1	activation
hsa05215	Prostate cancer	PIK3R2	AKT3	activation
hsa05215	Prostate cancer	PIK3R2	AKT1	activation
hsa05215	Prostate cancer	PIK3R2	AKT2	activation
hsa05215	Prostate cancer	PIK3R3	PDPK1	activation
hsa05215	Prostate cancer	PIK3R3	AKT3	activation
hsa05215	Prostate cancer	PIK3R3	AKT1	activation
hsa05215	Prostate cancer	PIK3R3	AKT2	activation
hsa05215	Prostate cancer	MAP2K1	MAPK1	activation
hsa05215	Prostate cancer	MAP2K1	MAPK3	activation
hsa05215	Prostate cancer	MAP2K2	MAPK1	activation
hsa05215	Prostate cancer	MAP2K2	MAPK3	activation
hsa05215	Prostate cancer	ARAF	MAP2K1	activation
hsa05215	Prostate cancer	ARAF	MAP2K2	activation
hsa05215	Prostate cancer	RAF1	MAP2K1	activation
hsa05215	Prostate cancer	RAF1	MAP2K2	activation
hsa05215	Prostate cancer	BRAF	MAP2K1	activation
hsa05215	Prostate cancer	BRAF	MAP2K2	activation
hsa05216	Thyroid cancer	HRAS	BRAF	activation
hsa05216	Thyroid cancer	KRAS	BRAF	activation
hsa05216	Thyroid cancer	NRAS	BRAF	activation
hsa05216	Thyroid cancer	BRAF	MAP2K1	activation
hsa05216	Thyroid cancer	BRAF	MAP2K2	activation
hsa05216	Thyroid cancer	MAP2K1	MAPK1	activation
hsa05216	Thyroid cancer	MAP2K1	MAPK3	activation
hsa05216	Thyroid cancer	MAP2K2	MAPK1	activation
hsa05216	Thyroid cancer	MAP2K2	MAPK3	activation
hsa05216	Thyroid cancer	CTNNB1	LEF1	activation
hsa05216	Thyroid cancer	CTNNB1	TCF7	activation
hsa05216	Thyroid cancer	CTNNB1	TCF7L2	activation
hsa05216	Thyroid cancer	CTNNB1	TCF7L1	activation
hsa05217	Basal cell carcinoma	WNT16	FZD10	activation
hsa05217	Basal cell carcinoma	WNT16	FZD2	activation
hsa05217	Basal cell carcinoma	WNT16	FZD5	activation
hsa05217	Basal cell carcinoma	WNT16	FZD3	activation
hsa05217	Basal cell carcinoma	WNT16	FZD1	activation
hsa05217	Basal cell carcinoma	WNT16	FZD4	activation
hsa05217	Basal cell carcinoma	WNT16	FZD6	activation
hsa05217	Basal cell carcinoma	WNT16	FZD7	activation
hsa05217	Basal cell carcinoma	WNT16	FZD8	activation
hsa05217	Basal cell carcinoma	WNT16	FZD9	activation
hsa05217	Basal cell carcinoma	WNT4	FZD10	activation
hsa05217	Basal cell carcinoma	WNT4	FZD2	activation
hsa05217	Basal cell carcinoma	WNT4	FZD5	activation
hsa05217	Basal cell carcinoma	WNT4	FZD3	activation
hsa05217	Basal cell carcinoma	WNT4	FZD1	activation
hsa05217	Basal cell carcinoma	WNT4	FZD4	activation
hsa05217	Basal cell carcinoma	WNT4	FZD6	activation
hsa05217	Basal cell carcinoma	WNT4	FZD7	activation
hsa05217	Basal cell carcinoma	WNT4	FZD8	activation
hsa05217	Basal cell carcinoma	WNT4	FZD9	activation
hsa05217	Basal cell carcinoma	WNT1	FZD10	activation
hsa05217	Basal cell carcinoma	WNT1	FZD2	activation
hsa05217	Basal cell carcinoma	WNT1	FZD5	activation
hsa05217	Basal cell carcinoma	WNT1	FZD3	activation
hsa05217	Basal cell carcinoma	WNT1	FZD1	activation
hsa05217	Basal cell carcinoma	WNT1	FZD4	activation
